@relation listblock
@attribute index numeric
@attribute index2 numeric
@attribute index3 {red, green}
@attribute is_displaynone {true, false}
@attribute top numeric
@attribute left numeric
@attribute height numeric
@attribute width numeric
@attribute area numeric
@attribute text_len numeric
@attribute own_text_len numeric
@attribute anchor_len numeric
@attribute anchor_num numeric
@attribute anchor2text numeric
@attribute img_num numeric
@attribute child_num numeric
@attribute fake_child_num numeric
@attribute input_area numeric
@attribute area_list numeric
@attribute area_other numeric
@attribute list_num1 numeric
@attribute strict_list_num1 numeric
@attribute indiffent_child_num1 numeric
@attribute list_num2 numeric
@attribute strict_list_num2 numeric
@attribute indiffent_child_num2 numeric
@attribute list_num3 numeric
@attribute indiffent_child_num3 numeric
@attribute big_list_num numeric
@attribute biggest_child_area numeric
@attribute biggest_img_area numeric
@attribute biggest_img_width numeric
@attribute most_img_num numeric
@attribute child_arrange_style numeric
@attribute first_second_child_ratio numeric
@attribute tobottom numeric
@attribute longest_own_text_len numeric
@attribute child_height2width numeric
@attribute tall_child_num numeric
@attribute friend_link_ratio numeric
@attribute full_list_ratio numeric
@attribute full_list_len numeric
@attribute pure_text_len numeric
@attribute has_intro {true, false}
@attribute has_sub_title {true, false}
@attribute is_sub_title {true, false}
@attribute has_merged {true, false}
@attribute is_bold {true, false}
@attribute is_time {true, false}
@attribute list_of_subtitle {true, false}
@attribute list_of_keyword {true, false}
@attribute has_repeat_sb_structure {true, false}
@attribute has_other_block {true, false}
@attribute child_is_small {true, false}
@attribute has_one_child {true, false}
@attribute is_list {0, 1}
@data
1057,667,green,false,1.5701023643802734,1.5660344580257355,1.5308176396716067,1.5698003111880066,1.5707564861574674,1.4994888620096063,0.0,1.4994888620096063,1.1071487177940904,1.5707963267948966,0.0,0.7853981633974483,1.1071487177940904,0.0,1.5705056291286665,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.57033336386501,0.0,0.0,0.0,0.7853981633974483,1.0636978224025597,1.4940244355251187,0.0,0.2536740961386427,0.0,0.0,0.0,1.4994888620096063,0.0,false,false,false,false,false,false,false,false,false,false,false,true,1
1058,668,red,false,1.4711276743037347,1.4711276743037347,1.5586018093466447,1.5700840762030877,1.5707876408106012,1.5273454314033659,0.0,1.5273454314033659,1.4288992721907328,1.5707963267948966,1.1071487177940904,0.7853981633974483,1.2490457723982544,0.0,1.5707838827929061,0.0,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,1.5707764973283118,1.5707076743128594,1.5654772280233809,0.7853981633974483,0.7853981633974483,1.1328347669193606,1.5700588638017432,0.0,0.45910149550329943,0.7853981633974483,0.0,0.0,1.5273454314033659,0.0,false,false,false,true,false,false,false,false,false,false,true,true,0
1059,668,green,false,1.5700364485216989,1.5662918527563288,1.5499660067586796,1.5697759189857918,1.5707750682914985,1.56279649745501,0.0,1.5605925993009424,1.5363272257953886,1.3019558451159177,0.7853981633974483,0.7853981633974483,1.1071487177940904,0.0,1.5707740986451715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707721722055292,1.5625320521352455,1.4801364395941514,0.7853981633974483,0.7853981633974483,1.4843456751075226,1.5588921272365868,0.0,0.31009055103731514,0.0,0.0,0.0,1.56279649745501,1.5337762109209665,false,false,false,false,false,false,false,false,true,false,false,true,1
1060,669,red,false,0.0,1.566629684240633,1.5323537367737086,1.56975466050499,1.570756262692354,1.5152978215491797,0.0,1.4994888620096063,1.3258176636680326,1.2924966677897853,0.0,0.7853981633974483,1.3258176636680326,0.0,1.570756262692354,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.569407438799068,0.0,0.0,0.0,1.2490457723982544,0.7853981633974483,1.5692788772767647,0.7853981633974483,0.0,0.0,0.0,0.0,1.5152978215491797,1.3258176636680326,false,false,false,false,false,false,false,false,false,false,false,true,1
1061,669,green,false,1.5637042471205769,1.566629684240633,1.5405025668761214,1.56975466050499,1.5707647611383415,1.5395564933646284,0.0,1.5395564933646284,1.446441332248135,1.5707963267948966,0.0,0.7853981633974483,0.0,0.0,1.5707647611383415,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.7853981633974483,1.5707647611383415,0.0,0.0,0.0,0.0,0.7853981633974483,1.5688393821306001,0.0,0.0,0.0,0.0,0.0,1.5395564933646284,0.0,false,false,false,false,true,false,false,false,false,false,true,true,1
1062,670,red,false,1.5620246219504539,0.0,1.5385494443596428,1.5700940797193232,1.5707736736597067,1.5645464081731977,0.0,1.5645464081731977,1.551190995937692,1.5707963267948966,0.0,0.7853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.5707736736597067,0.0,0.0,0.0,0.0,0.7853981633974483,1.5702586924380957,0.0,0.0,0.0,0.0,1.076979310748862,1.562100893783118,0.0,false,false,false,false,false,false,false,false,false,false,false,true,1
1063,670,green,false,1.57028767983978,0.0,1.545160918273219,1.5700940797193232,1.5707783204566674,0.0,0.0,0.0,1.460139105621001,NaN,1.460139105621001,1.460139105621001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.460139105621001,0.0,0.0,1.460139105621001,0.0,0.0,1.5707783204566674,0.0,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,1
1064,671,red,false,1.5681081612270091,1.5689814467548424,1.568018556161576,1.5685440783509212,1.5707900705386404,1.446441332248135,0.0,1.3258176636680326,0.7853981633974483,0.7853981633974483,0.7853981633974483,1.3258176636680326,1.3258176636680326,0.0,1.5707236734965646,1.5707795931938273,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.0,1.5707713017698768,1.5707458217444346,1.5662509035538374,0.7853981633974483,1.2490457723982544,1.1107588104140904,1.5695337012032398,0.0,0.22341170227969917,0.0,0.0,0.0,1.446441332248135,1.3258176636680326,false,true,false,false,false,false,false,true,false,false,false,true,1
1065,672,red,false,0.0,0.0,1.570158978251496,1.5700940797193232,1.5707958792186116,1.5703586900613482,0.0,1.5703303436040206,1.5635500768149995,1.5061150115949427,1.5546686929512603,1.1071487177940904,1.4056476493802699,1.5706959251888082,1.5707958792186116,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.7853981633974483,0.0,1.5707946071990704,1.5707722280865921,1.5695431946187648,1.5208379310729538,1.2490457723982544,0.8364961906876702,0.0,0.0,0.2023219154093238,0.0,0.0,0.036684773617295066,1.5703337921377796,1.5636022063046044,false,false,false,false,false,false,false,false,false,false,false,true,0
1066,673,red,false,1.570407675434753,1.5662918527563288,1.5694413140740564,1.5679794328370522,1.5707925098553188,1.568398249857067,0.0,1.5682518030244166,1.5350972141155728,1.5098033713459633,0.0,1.446441332248135,1.4056476493802699,0.0,0.0,1.5707927330078357,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.0,0.0,0.0,1.5707885880547636,0.0,0.0,0.0,1.2490457723982544,0.7853981633974483,1.5678637838817127,0.0,0.5044039853360888,1.1071487177940904,0.0,0.3926787994267194,1.5668437782081464,1.5291537476963082,false,false,false,false,false,false,false,false,true,false,false,false,0
1067,673,green,false,1.5635500768149995,1.568443389960633,1.5308176396716067,1.5690541682787043,1.5707266403838596,1.5182132651839548,0.0,1.5182132651839548,1.4056476493802699,1.5707963267948966,0.0,1.4056476493802699,1.4056476493802699,0.0,0.0,1.5706813842666671,1.4056476493802699,1.4056476493802699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570208091568626,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,1.5705097117267919,0.0,0.3695472888104293,0.0,0.0,0.0,1.5182132651839548,0.0,false,false,false,false,false,false,false,false,false,false,false,false,1
1068,674,red,false,1.564735794936586,1.5663910689480858,1.5702091278019044,1.5697653993250724,1.5707957214350405,1.570073261121921,0.0,1.5700669323217666,1.5688003214615889,1.562043815071637,0.0,1.1071487177940904,1.5413930385908916,0.0,1.5707957214350405,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.0,1.5707847194033102,0.0,0.0,0.0,1.1071487177940904,0.8771642448372546,1.5642604721489655,0.0,0.051637332110063654,0.0,0.0,0.0,1.570073261121921,1.4876550949064553,false,true,false,false,false,false,false,false,false,false,false,true,1
1069,675,red,false,1.570161809113554,1.446441332248135,1.5656417332723562,1.5700860996415875,1.5707926658295732,1.4801364395941514,0.0,0.0,0.0,0.0,1.1071487177940904,1.1071487177940904,1.1071487177940904,1.570712658789737,1.5707922450289615,1.570760815431275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707922450289615,1.5702202899922504,1.5546686929512603,1.1071487177940904,1.1071487177940904,1.4563560215248332,1.5692338280664606,0.0,0.06878336494101309,0.0,0.0,0.0,1.4801364395941514,1.4801364395941514,false,false,false,true,false,false,false,false,false,true,false,false,0
1070,676,red,false,1.5695416223090262,1.5696913548689162,1.5659654465009203,1.56754958495652,1.5707806419966044,1.5632207141437011,0.0,1.5632207141437011,1.446441332248135,1.5707963267948966,0.0,1.1071487177940904,1.1071487177940904,0.0,1.5707780819490675,1.5706873943334538,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.5707780819490675,0.0,0.0,0.0,1.1071487177940904,1.4048489275053915,1.5649824388130549,0.0,0.3586669308347682,0.7853981633974483,0.0,0.0,1.5632207141437011,0.0,false,true,false,false,false,false,true,false,false,false,true,true,1
1071,676,green,false,1.5677751879502697,1.5660344580257355,1.5662918527563288,1.5693343395324244,1.5707897412619953,1.5662918527563288,0.0,1.5662918527563288,1.5385494443596428,1.5707963267948966,0.0,1.4288992721907328,1.4288992721907328,0.0,1.5707895627256327,0.0,0.0,0.0,1.2490457723982544,0.7853981633974483,0.7853981633974483,1.2490457723982544,0.7853981633974483,1.2490457723982544,1.3258176636680326,1.5707692705178469,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,1.5691911917368222,0.0,0.9186249150378267,1.3258176636680326,0.0,0.0,1.5662918527563288,0.0,false,false,false,false,false,false,false,false,false,false,false,false,1
1072,677,red,false,0.0,0.0,1.5350972141155728,1.5700940797193232,1.57077124653808,1.5612728052012839,0.0,1.5578100438747242,1.5152978215491797,1.2220253232109897,0.0,0.7853981633974483,1.1071487177940904,0.0,1.5707598836462247,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.7853981633974483,1.5706992771057604,0.0,0.0,0.0,0.7853981633974483,0.9413540456372822,1.5701581647883556,0.0,0.09003818322660276,0.0,0.0,0.0,1.5612728052012839,1.5350972141155728,false,false,false,true,false,false,false,false,false,false,false,true,1
1073,677,green,false,1.5701061957795484,0.0,1.5485777614681775,1.5700940797193232,1.5707807213017644,1.5374753309166493,1.373400766945016,1.5308176396716067,1.4056476493802699,1.373400766945016,0.0,1.4801364395941514,1.4056476493802699,0.0,0.0,1.5705784618745964,0.0,0.0,1.373400766945016,1.4056476493802699,1.4056476493802699,1.373400766945016,1.373400766945016,1.373400766945016,0.0,1.5697034310551594,0.0,0.0,0.0,1.2490457723982544,0.8940593792380361,1.560895660206908,0.7853981633974483,0.24111767845146836,0.0,0.0,0.0,1.5374753309166493,1.373400766945016,false,false,false,false,false,false,false,false,true,false,false,false,1
1074,678,green,false,1.5683025663783077,1.5666979890850479,1.5689580935713072,1.56655906401865,1.5707885376622945,1.5638519939798812,0.0,1.446441332248135,1.4056476493802699,0.058755822715722696,1.460139105621001,0.7853981633974483,1.1071487177940904,0.0,1.5707885376622945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707879194771674,1.570728174406261,1.566188064484776,1.446441332248135,1.1071487177940904,1.4915972558254451,1.5625320521352455,0.0,0.8561460311510559,0.7853981633974483,0.0,0.7472448593070772,1.3258176636680326,1.5634435181282058,false,true,false,false,false,false,false,false,false,false,false,true,1
1075,679,red,false,1.5699034698892995,1.568426662983924,1.5350972141155728,1.568415378913083,1.5707112927814961,1.4711276743037347,0.0,1.4711276743037347,1.1071487177940904,1.5707963267948966,1.1071487177940904,0.7853981633974483,1.1071487177940904,0.0,1.5707112927814961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5706262587693254,1.5678723585196483,1.5152978215491797,0.7853981633974483,0.7853981633974483,0.7853981633974483,1.5655880405558247,0.0,0.13255153229667402,0.0,0.0,0.0,1.4711276743037347,0.0,false,false,false,false,false,false,false,false,false,false,false,true,1
1076,681,red,false,0.0,0.0,1.5704304285309476,1.5700940797193232,1.570796069843857,1.5704880653989888,0.0,1.5704026260278363,1.5641739070522287,1.3004181197745512,1.545160918273219,1.1071487177940904,1.460139105621001,1.5706706828704415,1.570796069843857,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.7853981633974483,0.0,1.5707956892999966,1.5707831036544015,1.567159979186455,1.5437758776076318,1.1071487177940904,1.467735598150255,0.0,0.0,0.3348826188610226,0.7853981633974483,0.0,0.09753644941443318,1.5704880653989888,1.569375873204787,false,false,false,false,false,false,false,false,false,false,false,true,0
1077,682,red,false,1.5308176396716067,1.566079380646491,1.5495229407708355,1.5697963271282298,1.570775050199155,1.5253730473733196,0.0,1.5253730473733196,1.4056476493802699,1.5707963267948966,0.7853981633974483,1.2490457723982544,1.2490457723982544,1.5705669690007533,1.570738275012772,1.5707373610540605,0.0,0.0,0.0,1.2490457723982544,0.7853981633974483,0.0,0.0,0.0,0.0,1.570738275012772,1.5707118958596025,1.5668280936558632,0.7853981633974483,0.7853981633974483,0.9684646347619571,1.5696974261383336,0.0,0.15300459697128907,0.0,0.0,0.0,1.5253730473733196,0.0,false,false,false,false,false,false,false,false,false,false,false,true,0
1078,682,green,false,1.5696790088240957,1.5695321049652535,1.5485777614681775,1.5684210343499372,1.570743542419121,1.5308176396716067,0.0,1.5208379310729538,1.373400766945016,1.3258176636680326,0.0,0.7853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.570743542419121,0.0,0.0,0.0,0.0,0.7853981633974483,1.5469913006098266,0.0,0.0,0.0,0.0,0.0,1.5308176396716067,1.373400766945016,false,false,false,false,false,false,false,false,false,false,false,true,1
1079,683,red,false,1.566188064484776,1.5664860086610826,1.5668593392619397,1.5674850806186926,1.5707832903449834,1.5636535911254832,0.0,1.562249526362285,1.4711276743037347,1.3766902287645697,0.0,1.1071487177940904,1.1071487177940904,0.0,1.5707813437257658,1.5706780675712284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707813437257658,0.0,0.0,0.0,1.1071487177940904,1.4447709551825227,1.5703259599434143,0.0,0.39102332874565765,0.7853981633974483,0.0,0.0,1.5636535911254832,1.5273454314033659,false,true,false,true,false,false,false,true,false,true,true,false,1
1080,683,green,false,1.5695571700561564,1.5664860086610826,1.5668900966629296,1.5693977263082224,1.5707908635081833,1.5653909740343477,0.0,1.5653909740343477,1.5253730473733196,1.5707963267948966,1.4056476493802699,1.1071487177940904,1.1071487177940904,0.0,1.5707790047786157,1.5707872565001122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,1.5707872565001122,1.570716936512434,1.5633337787596477,1.4056476493802699,0.7853981633974483,1.0884253911407382,1.5701444364048402,0.0,0.6308318381316423,0.7853981633974483,0.0,0.0,1.5653909740343477,0.0,false,false,false,false,false,false,false,false,false,false,true,true,1
1081,684,red,false,1.5701123323735213,1.5686731877345435,1.5677194134281294,1.568721640974926,1.5707899431370607,1.5638034337895632,0.0,1.5632776714825927,1.4288992721907328,1.495749563198456,0.7853981633974483,0.7853981633974483,1.1071487177940904,0.0,1.5707857313297562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,1.5707194864692449,0.0,0.0,0.7853981633974483,1.1071487177940904,1.2160906747839564,1.5678808831601214,0.0,0.038362911920882516,0.0,0.0,0.0,1.5638034337895632,1.4711276743037347,false,false,false,true,false,false,true,false,false,false,false,true,1
1082,684,green,false,1.5596856728972892,1.5688732522424713,1.5674518576594252,1.5684921834070922,1.5707886206160826,1.5690985355569202,0.0,1.5690232790074847,1.5405025668761214,1.5264990824479496,1.373400766945016,0.7853981633974483,1.1071487177940904,0.0,1.5707886559655266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,1.570679993617199,1.569892984673857,1.546410917622178,0.7853981633974483,1.2490457723982544,1.4427204191879266,1.5702219443192917,0.0,0.045571033557617636,0.0,0.0,0.0,1.5690985355569202,1.5308176396716067,false,true,false,true,false,false,false,true,false,false,true,true,1
1083,685,red,false,1.5599271896176263,1.56605702578543,1.5485777614681775,1.5697983231342219,1.570774148928411,1.5490606199531038,0.0,1.5490606199531038,1.4940244355251187,1.5707963267948966,0.0,0.7853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.570774148928411,0.0,0.0,0.0,0.0,0.7853981633974483,1.5700306301604636,0.0,0.0,0.0,0.0,0.0,1.5490606199531038,0.0,false,false,false,false,false,false,false,false,false,false,true,true,1
1084,685,green,false,1.5695478879928157,1.5662714707984406,1.5676907467168777,1.5680030379703775,1.5707876519623212,1.5656417332723562,0.0,1.5633890548637315,1.4801364395941514,1.1587745365576532,0.7853981633974483,1.2490457723982544,1.2490457723982544,0.0,1.5707821327336928,1.5707623270669075,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.5707799917300478,1.5706952145606607,1.562100893783118,0.7853981633974483,1.1071487177940904,1.1229131775116927,1.5676713369673632,0.0,0.27726952802774674,0.0,0.0,0.48817896868081295,1.5570985534220307,1.5538487969884918,false,true,false,true,false,false,false,true,false,true,true,false,1
1085,686,red,false,1.5083775167989393,1.446441332248135,1.5691014131636722,1.5700860996415875,1.570795123019858,1.5567127509720364,0.0,1.5567127509720364,1.5350972141155728,1.5707963267948966,0.7853981633974483,1.1071487177940904,1.1071487177940904,0.0,1.570795123019858,1.5707861806910008,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,1.570795123019858,1.5706772791764114,1.5636535911254832,0.7853981633974483,1.2490457723982544,1.4527042983758027,1.5705989324034613,0.0,0.23021958727684372,0.0,0.0,0.0,1.5567127509720364,0.0,false,false,false,false,false,false,false,false,false,false,false,true,1
1086,687,red,false,1.5646988413872147,0.0,1.5444866095419745,1.5700940797193232,1.5707778466056617,1.56279649745501,0.0,1.56279649745501,1.4994888620096063,1.5707963267948966,0.0,0.7853981633974483,1.4876550949064553,0.0,1.5707695831064135,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.7853981633974483,1.5707457195074905,0.0,0.0,0.0,1.2490457723982544,1.2306992072851342,1.570675641301879,0.0,0.3061979365048763,0.7853981633974483,0.0,0.0,1.56279649745501,0.0,false,false,false,false,false,false,false,false,false,false,true,true,1
1087,687,green,false,1.5704106731310232,1.5697022353277326,1.565745864685824,1.567348064600094,1.5707789112602415,1.5660344580257355,0.0,1.5660344580257355,1.446441332248135,1.5707963267948966,0.0,1.1071487177940904,1.1071487177940904,0.0,1.5707762786794222,0.0,0.0,0.0,0.0,0.7853981633974483,1.1071487177940904,0.0,0.7853981633974483,0.0,0.0,1.5707730276336707,0.0,0.0,0.0,1.1071487177940904,1.410033586169062,1.5706207958154812,0.0,0.28829024394699204,0.0,0.0,0.0,1.5660344580257355,0.0,false,false,false,true,false,false,true,true,false,false,false,false,1
1088,688,green,false,1.5490606199531038,1.5680415128270397,1.5678023237650158,1.568721640974926,1.570790115151793,1.5626664246149526,0.0,1.5611812384951942,1.4711276743037347,1.3900968035156038,0.0,1.1071487177940904,1.1071487177940904,0.0,1.570789456964444,1.5707314927700913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570789456964444,0.0,0.0,0.0,1.1071487177940904,1.4652299707316272,1.5700860996415875,0.0,0.3335293028852173,0.7853981633974483,0.0,0.7351230012740779,1.460139105621001,1.5182132651839548,false,true,false,true,false,false,true,false,false,true,true,false,1
1089,689,red,false,1.5706470062046969,1.5662509035538374,1.5634435181282058,1.5681989300385961,1.5707772282463885,1.5605925993009424,0.0,1.5605925993009424,1.373400766945016,1.5707963267948966,0.0,1.373400766945016,1.373400766945016,0.0,0.0,1.570777086775659,1.373400766945016,1.373400766945016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707001266989933,0.0,0.0,0.0,1.1071487177940904,0.7853981633974483,1.570193190559226,0.0,0.07001523733399279,0.0,0.0,0.0,1.5605925993009424,0.0,false,false,false,false,false,false,false,false,false,false,false,false,1
1090,689,green,false,1.5706151673765885,1.5697022353277326,1.5659183167054986,1.567348064600094,1.5707795059370344,1.560380036863927,0.0,1.5572836357815685,1.446441332248135,1.2818209168023302,0.7853981633974483,1.1071487177940904,1.1071487177940904,0.0,1.5707786433289392,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.5707761614389808,1.5707134080554515,1.5633337787596477,0.7853981633974483,1.1071487177940904,1.431356269703559,1.5704347939111543,0.0,0.3243345279737977,0.0,0.0,0.0,1.560380036863927,1.5253730473733196,false,true,false,false,false,false,true,true,false,false,false,false,1
1091,690,red,false,1.5704859605727082,1.5668900966629296,1.5515679276951895,1.5696998360062606,1.5707752404251292,1.546410917622178,0.0,1.546410917622178,1.2490457723982544,1.5707963267948966,0.0,1.3258176636680326,1.2490457723982544,0.0,0.0,1.570732285808753,0.0,0.0,0.7853981633974483,1.2490457723982544,1.2490457723982544,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.0,1.5707082676193582,0.0,0.0,0.0,1.2490457723982544,1.3771460677848517,0.0,0.0,0.09346169576728995,0.0,0.0,0.0,1.546410917622178,0.0,false,false,false,false,false,false,false,false,false,false,false,false,0
1092,691,red,false,1.5695321049652535,1.562599789044984,1.5563045877293966,1.569948869370655,1.5707840448003012,1.554131203080956,0.0,1.554131203080956,1.5208379310729538,1.5707963267948966,1.373400766945016,1.1071487177940904,0.0,0.0,1.57075172376192,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,1.57075172376192,0.0,0.0,0.0,0.0,0.7853981633974483,1.5700229317441463,0.0,0.0,0.0,0.0,0.0,1.554131203080956,0.0,false,false,false,false,false,false,false,false,false,false,false,true,1
1093,692,red,false,1.564844016140305,1.567250242367858,1.5703139341646832,1.5691434357381744,1.5707955294516442,1.5699034698892995,0.0,1.5680566076223532,1.5569083308639295,0.45031506570666047,0.7853981633974483,1.4876550949064553,1.4876550949064553,0.0,1.5707513425394164,1.5707954638965071,0.0,0.0,0.0,0.0,0.7853981633974483,0.0,1.373400766945016,0.0,1.4801364395941514,1.5707897267882966,1.5677660330400338,1.5253730473733196,0.7853981633974483,1.1071487177940904,0.9108232484934896,1.5485777614681775,0.0,0.28004850072890897,0.0,0.0,0.0,1.5699034698892995,1.569471824258167,false,false,false,false,false,false,false,false,false,false,false,false,1
1094,692,green,false,1.5636535911254832,1.5690169692421765,1.5308176396716067,1.5690419426299052,1.5707261513564152,1.4876550949064553,0.0,1.4876550949064553,1.3258176636680326,1.5707963267948966,0.0,1.373400766945016,1.3258176636680326,0.0,0.0,1.5707171188742701,1.3258176636680326,1.3258176636680326,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.7853981633974483,0.0,1.570603090082326,0.0,0.0,0.0,0.7853981633974483,1.0526913365865693,1.5703248511108308,0.0,0.21850313283887218,0.0,0.0,0.0,1.4876550949064553,0.0,false,false,false,false,false,false,false,false,false,false,false,false,1
1095,693,red,false,0.0,0.0,1.5645852265420304,1.5700940797193232,1.5707919650111015,1.562249526362285,0.0,1.5620246219504539,1.546410917622178,1.5444866095419745,1.2490457723982544,1.1071487177940904,1.1071487177940904,1.5707201072828492,1.5707894420185142,1.5707844243001343,0.0,0.0,0.0,1.1071487177940904,0.0,0.0,0.7853981633974483,0.0,0.7853981633974483,1.5707894420185142,0.0,0.0,1.2490457723982544,1.1071487177940904,1.0463871032507783,1.5705911565064337,0.0,0.05647079468167638,0.0,0.0,0.0,1.562249526362285,1.2490457723982544,false,false,false,false,false,false,false,false,false,false,false,true,0
1096,695,red,false,1.5698475604761608,1.566079380646491,1.5374753309166493,1.5697963271282298,1.5707629934615757,1.4994888620096063,1.4056476493802699,1.446441332248135,1.1071487177940904,0.9272952180016122,0.0,1.3258176636680326,1.1071487177940904,0.0,0.0,1.5701160547909896,0.0,0.0,1.1071487177940904,1.1071487177940904,1.1071487177940904,1.1071487177940904,1.1071487177940904,1.1071487177940904,0.0,1.569435783416701,0.0,0.0,0.0,1.2490457723982544,0.7853981633974483,1.5703394972241174,1.373400766945016,0.0,0.0,0.0,0.0,1.4994888620096063,1.4056476493802699,false,false,false,false,false,false,false,false,false,false,false,false,1
1097,695,green,false,1.5607966601082315,0.0,1.5458015331759765,1.5700940797193232,1.570778770615123,1.5374753309166493,0.0,1.5374753309166493,1.446441332248135,1.5707963267948966,0.0,0.7853981633974483,0.0,0.0,1.5707713267949017,0.0,0.0,0.0,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.0,0.0,1.5707713267949017,0.0,0.0,0.0,0.0,0.7853981633974483,1.5704771439139389,0.0,0.0,0.0,0.0,0.0,1.5374753309166493,0.0,false,false,false,false,false,false,false,false,false,false,true,true,1
1098,696,red,false,1.570456883494967,1.446441332248135,1.5627319854881296,1.5700860996415875,1.5707905991556006,1.5495229407708355,0.0,1.5475447039844337,1.3258176636680326,1.478040006606753,0.0,0.7853981633974483,1.1071487177940904,0.0,1.5707905991556006,0.0,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.7853981633974483,1.5707874489539877,0.0,0.0,0.0,1.1071487177940904,1.2565644277105583,1.565240828394204,0.0,0.03762428191983455,0.0,0.7853952995860016,0.0,1.5495229407708355,1.3258176636680326,false,false,false,true,false,false,true,true,false,false,false,true,1
1099,696,green,false,1.5664485281041391,1.446441332248135,1.5656417332723562,1.5700860996415875,1.5707926658295732,1.5291537476963082,0.0,1.5208379310729538,1.373400766945016,1.373400766945016,0.0,0.7853981633974483,1.1071487177940904,0.0,1.5707926658295732,0.0,0.0,0.0,0.0,0.7853981633974483,0.0,0.0,0.7853981633974483,0.0,0.0,1.5707915919464117,0.0,0.0,0.0,1.1071487177940904,1.3991682584140166,1.570442469767911,0.0,0.06241880999595735,0.0,0.0,0.0,1.5291537476963082,1.3258176636680326,false,false,false,true,false,false,true,false,false,false,false,true,1
1100,697,red,false,1.5684921834070922,1.5692014318154657,1.5651145697540492,1.56797147555176,1.570780276461051,1.5587487169407106,0.0,1.5578100438747242,1.4288992721907328,1.4930313871921643,0.0,0.7853981633974483,1.4056476493802699,0.0,1.570780276461051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,1.570683332445095,0.0,0.0,0.0,1.1071487177940904,0.7853981633974483,1.567700361454347,0.0,0.07050441336185236,0.0,0.0,0.705804096999871,1.1071487177940904,1.4056476493802699,false,false,false,false,false,false,false,false,false,false,false,true,1
